fips,county_name,state_name,popestimate2020,popestimate2025,domesticmig_2021_2025,netmig_2021_2025,births_2021_2025,deaths_2021_2025
25001,Barnstable County,Massachusetts,228055,233539,8500,14586,7455,15973
25003,Berkshire County,Massachusetts,129816,128224,652,2561,4527,8582
25005,Bristol County,Massachusetts,576723,593640,4779,19185,27796,29728
25007,Dukes County,Massachusetts,20580,21219,-433,670,828,839
25009,Essex County,Massachusetts,807799,826653,-20560,12878,42433,36665
25011,Franklin County,Massachusetts,70938,70698,624,1260,2440,3887
25013,Hampden County,Massachusetts,463651,464338,-7339,1868,23728,25045
25015,Hampshire County,Massachusetts,148597,164065,16657,19679,4479,6970
25017,Middlesex County,Massachusetts,1624461,1669979,-61446,27197,79082,60030
25019,Nantucket County,Massachusetts,14240,14758,-263,162,798,442
25021,Norfolk County,Massachusetts,723647,739749,-12498,11418,34918,30636
25023,Plymouth County,Massachusetts,528413,546829,4574,18231,26582,26210
25025,Suffolk County,Massachusetts,791372,791891,-74186,-15774,41260,24512
25027,Worcester County,Massachusetts,857028,888502,-4343,26654,43106,38253
26001,Alcona County,Michigan,10184,10556,1079,1108,340,1079
26003,Alger County,Michigan,8845,8641,33,43,308,567
26005,Allegan County,Michigan,120666,123188,1873,2535,5981,5972
26007,Alpena County,Michigan,28891,28853,916,915,1258,2206
26009,Antrim County,Michigan,23457,24698,1894,1974,945,1670
26011,Arenac County,Michigan,14998,15068,613,620,587,1138
26013,Baraga County,Michigan,8143,8169,171,174,395,533
26015,Barry County,Michigan,62599,63991,1555,1804,2861,3264
26017,Bay County,Michigan,103739,102123,927,1073,4470,7163
26019,Benzie County,Michigan,18002,18568,1018,1086,694,1203
26021,Berrien County,Michigan,154395,152444,-1632,231,7391,9557
26023,Branch County,Michigan,44877,45993,-252,613,3015,2597
26025,Calhoun County,Michigan,134198,133408,8,1025,7054,8871
26027,Cass County,Michigan,51553,51677,853,914,2383,3164
26029,Charlevoix County,Michigan,26042,26036,656,739,963,1697
26031,Cheboygan County,Michigan,25575,25793,1220,1318,919,2019
26033,Chippewa County,Michigan,36793,36081,-55,144,1381,2190
26035,Clare County,Michigan,30837,31543,1648,1654,1588,2530
26037,Clinton County,Michigan,79168,80432,816,1416,3476,3606
26039,Crawford County,Michigan,12986,13722,1210,1235,558,1048
26041,Delta County,Michigan,36877,36582,794,842,1506,2636
26043,Dickinson County,Michigan,25896,25827,548,596,1102,1778
26045,Eaton County,Michigan,109174,109581,453,1486,5163,6212
26047,Emmet County,Michigan,34112,33775,493,553,1267,2129
26049,Genesee County,Michigan,405746,401093,-1356,1139,20885,26772
26051,Gladwin County,Michigan,25371,26077,1694,1738,1185,2219
26053,Gogebic County,Michigan,14349,14285,482,505,512,1081
26055,Grand Traverse County,Michigan,95428,96729,2010,2240,4350,5282
26057,Gratiot County,Michigan,41657,41190,59,182,1922,2558
26059,Hillsdale County,Michigan,45740,45738,361,479,2468,2950
26061,Houghton County,Michigan,37256,37842,-115,665,1866,1941
26063,Huron County,Michigan,31378,30530,197,310,1373,2513
26065,Ingham County,Michigan,285005,289709,-4092,4007,13885,13103
26067,Ionia County,Michigan,66871,66557,-536,-457,3180,3063
26069,Iosco County,Michigan,25189,25266,1336,1428,1042,2383
26071,Iron County,Michigan,11630,11757,680,712,393,982
26073,Isabella County,Michigan,64518,64691,-249,405,2960,3162
26075,Jackson County,Michigan,160215,159552,536,1212,7875,9740
26077,Kalamazoo County,Michigan,261780,263795,-2725,1713,13157,12721
26079,Kalkaska County,Michigan,17924,18693,1126,1145,841,1237
26081,Kent County,Michigan,658508,675232,-10587,3722,40064,27137
26083,Keweenaw County,Michigan,2059,2186,191,194,87,155
26085,Lake County,Michigan,12086,13182,1574,1589,448,971
26087,Lapeer County,Michigan,88595,89516,1977,2246,3902,5189
26089,Leelanau County,Michigan,22312,22982,1415,1456,687,1451
26091,Lenawee County,Michigan,99348,97779,-291,-12,4329,5937
26093,Livingston County,Michigan,193974,197315,3522,3848,8444,8899
26095,Luce County,Michigan,6411,6339,117,124,247,441
26097,Mackinac County,Michigan,10821,11236,527,850,391,808
26099,Macomb County,Michigan,880240,886221,-1746,11043,43096,48129
26101,Manistee County,Michigan,25070,25656,1485,1555,958,1894
26103,Marquette County,Michigan,66542,68064,2151,2370,2621,3571
26105,Mason County,Michigan,29033,29040,888,956,1111,2032
26107,Mecosta County,Michigan,40414,42320,2051,2137,1979,2248
26109,Menominee County,Michigan,23454,22941,138,167,905,1583
26111,Midland County,Michigan,83488,83754,397,873,4092,4695
26113,Missaukee County,Michigan,15067,15274,402,483,745,1018
26115,Monroe County,Michigan,154912,156004,2431,3134,7045,9033
26117,Montcalm County,Michigan,66659,69406,2541,3182,3421,3848
26119,Montmorency County,Michigan,9169,9842,1217,1239,336,924
26121,Muskegon County,Michigan,174783,177901,3704,4216,9237,10347
26123,Newaygo County,Michigan,50091,51622,1893,2072,2533,3066
26125,Oakland County,Michigan,1272524,1288337,-26392,12446,61697,59067
26127,Oceana County,Michigan,26717,27177,502,655,1391,1567
26129,Ogemaw County,Michigan,20781,21121,1057,1121,943,1741
26131,Ontonagon County,Michigan,5799,5823,407,413,145,532
26133,Osceola County,Michigan,22906,23516,672,744,1347,1472
26135,Oscoda County,Michigan,8230,8723,799,807,449,768
26137,Otsego County,Michigan,25137,26080,1260,1365,1168,1594
26139,Ottawa County,Michigan,296893,308459,6136,8387,15261,12186
26141,Presque Isle County,Michigan,13001,13128,787,804,455,1119
26143,Roscommon County,Michigan,23476,23914,1889,1894,817,2269
26145,Saginaw County,Michigan,189853,187688,-256,447,9599,12209
26147,St. Clair County,Michigan,160386,160486,2614,3047,7290,10220
26149,St. Joseph County,Michigan,60923,60968,-50,295,3482,3731
26151,Sanilac County,Michigan,40499,40083,464,587,1909,2900
26153,Schoolcraft County,Michigan,8049,8187,420,443,317,629
26155,Shiawassee County,Michigan,67990,67681,660,735,3312,4350
26157,Tuscola County,Michigan,53324,52680,281,399,2500,3548
26159,Van Buren County,Michigan,75574,76071,420,920,3982,4382
26161,Washtenaw County,Michigan,371814,370214,-17828,-3769,15816,13013
26163,Wayne County,Michigan,1789634,1769038,-67930,-26514,103503,98050
26165,Wexford County,Michigan,33684,34445,1041,1174,1758,2166
27001,Aitkin County,Minnesota,15708,16252,1209,1230,581,1279
27003,Anoka County,Minnesota,364474,381605,3537,10326,20259,13455
27005,Becker County,Minnesota,35184,35497,545,613,1758,2046
27007,Beltrami County,Minnesota,46232,47055,515,625,2660,2474
27009,Benton County,Minnesota,41355,41744,-354,-49,2361,1937
27011,Big Stone County,Minnesota,5158,5054,-4,14,279,399
27013,Blue Earth County,Minnesota,69202,70634,-198,877,3388,2890
27015,Brown County,Minnesota,25908,25517,-199,-86,1250,1569
27017,Carlton County,Minnesota,36190,36711,1054,1129,1682,2297
27019,Carver County,Minnesota,107308,114379,3682,4524,5979,3402
27021,Cass County,Minnesota,30152,31430,1980,2029,1326,2113
27023,Chippewa County,Minnesota,12606,12406,-589,-181,836,849
27025,Chisago County,Minnesota,56723,59142,1982,2130,2944,2619
27027,Clay County,Minnesota,65358,67734,911,1449,3728,2807
27029,Clearwater County,Minnesota,8565,8647,61,67,521,507
27031,Cook County,Minnesota,5598,5522,-33,9,166,254
27033,Cottonwood County,Minnesota,11517,11405,-329,-98,754,777
27035,Crow Wing County,Minnesota,66284,69132,3492,3576,3133,3828
27037,Dakota County,Minnesota,440419,457710,1394,8973,24497,16332
27039,Dodge County,Minnesota,20895,21376,-202,-68,1333,794
27041,Douglas County,Minnesota,39095,40120,1332,1482,1927,2386
27043,Faribault County,Minnesota,13899,13888,179,229,665,902
27045,Fillmore County,Minnesota,21235,21540,354,444,1157,1298
27047,Freeborn County,Minnesota,30899,30440,-53,77,1473,2000
27049,Goodhue County,Minnesota,47594,48195,608,829,2545,2733
27051,Grant County,Minnesota,6093,6085,6,67,307,378
27053,Hennepin County,Minnesota,1281663,1284784,-53601,-17960,71361,49713
27055,Houston County,Minnesota,18843,18400,-64,-29,739,1147
27057,Hubbard County,Minnesota,21395,22369,1161,1223,1014,1247
27059,Isanti County,Minnesota,41385,44386,2591,2737,2349,2087
27061,Itasca County,Minnesota,45022,45404,1309,1336,1939,2898
27063,Jackson County,Minnesota,9990,9857,-109,-51,440,526
27065,Kanabec County,Minnesota,16054,16628,730,731,800,960
27067,Kandiyohi County,Minnesota,43727,44720,-1424,588,2672,2291
27069,Kittson County,Minnesota,4187,4031,-63,-22,217,354
27071,Koochiching County,Minnesota,12027,11587,-16,-14,464,893
27073,Lac qui Parle County,Minnesota,6692,6704,115,144,417,545
27075,Lake County,Minnesota,10923,10746,196,196,437,797
27077,Lake of the Woods County,Minnesota,3770,3770,43,44,187,235
27079,Le Sueur County,Minnesota,28633,29453,389,668,1492,1333
27081,Lincoln County,Minnesota,5623,5583,-20,-5,303,337
27083,Lyon County,Minnesota,25429,25684,-674,-81,1605,1299
27085,McLeod County,Minnesota,36743,36631,-230,27,1958,2099
27087,Mahnomen County,Minnesota,5373,5153,-205,-187,385,422
27089,Marshall County,Minnesota,9025,8798,-281,-267,459,428
27091,Martin County,Minnesota,19998,19440,-334,-233,1055,1389
27093,Meeker County,Minnesota,23430,23603,72,205,1275,1300
27095,Mille Lacs County,Minnesota,26475,27753,1520,1528,1503,1741
27097,Morrison County,Minnesota,33991,34620,728,760,1857,1984
27099,Mower County,Minnesota,40068,40971,-721,591,2458,2178
27101,Murray County,Minnesota,8177,7942,-166,-130,319,426
27103,Nicollet County,Minnesota,34504,34273,-656,-316,1524,1431
27105,Nobles County,Minnesota,22201,22338,-1836,-693,1801,991
27107,Norman County,Minnesota,6438,6336,-34,24,330,459
27109,Olmsted County,Minnesota,163055,166731,-2461,414,9739,6536
27111,Otter Tail County,Minnesota,60098,61041,1340,1862,2951,3873
27113,Pennington County,Minnesota,13942,13686,-376,-239,733,743
27115,Pine County,Minnesota,28886,30472,1926,2000,1265,1761
27117,Pipestone County,Minnesota,9418,9260,-295,-130,622,650
27119,Polk County,Minnesota,31099,30545,-601,-369,1708,1886
27121,Pope County,Minnesota,11327,11420,177,216,561,676
27123,Ramsey County,Minnesota,551733,541623,-32976,-17668,32636,24879
27125,Red Lake County,Minnesota,3937,3940,-43,-42,246,203
27127,Redwood County,Minnesota,15417,15265,-268,-215,927,863
27129,Renville County,Minnesota,14691,14356,-292,-209,785,919
27131,Rice County,Minnesota,67105,69939,531,2425,3258,2884
27133,Rock County,Minnesota,9685,9524,-59,-29,439,577
27135,Roseau County,Minnesota,15298,15246,-175,-121,824,761
27137,St. Louis County,Minnesota,200067,200518,2811,3233,8730,11722
27139,Scott County,Minnesota,151361,159017,1501,3928,8281,4564
27141,Sherburne County,Minnesota,97588,104194,3576,4256,5835,3477
27143,Sibley County,Minnesota,14820,15356,216,333,905,687
27145,Stearns County,Minnesota,158456,164110,-1951,1982,9975,6333
27147,Steele County,Minnesota,37388,37464,-390,-91,2000,1835
27149,Stevens County,Minnesota,9672,9747,-397,-94,561,400
27151,Swift County,Minnesota,9801,9763,-221,-64,575,555
27153,Todd County,Minnesota,25291,26060,98,422,1678,1325
27155,Traverse County,Minnesota,3359,3130,-146,-132,191,284
27157,Wabasha County,Minnesota,21394,21537,152,228,1074,1163
27159,Wadena County,Minnesota,14124,14388,402,465,926,1135
27161,Waseca County,Minnesota,18973,18688,-274,-220,941,1005
27163,Washington County,Minnesota,268397,286895,13131,15406,13677,10403
27165,Watonwan County,Minnesota,11236,11459,-582,-77,921,627
27167,Wilkin County,Minnesota,6477,6288,-132,-98,314,404
27169,Winona County,Minnesota,49656,50523,518,940,2181,2257
27171,Wright County,Minnesota,141876,157559,10413,11538,9431,5238
27173,Yellow Medicine County,Minnesota,9498,9477,-210,-121,619,517
28001,Adams County,Mississippi,29426,30061,-2182,1583,1363,2263
28003,Alcorn County,Mississippi,34732,34569,-105,367,1943,2474
28005,Amite County,Mississippi,12703,12487,144,174,611,996
28007,Attala County,Mississippi,17822,17100,-307,-301,1106,1534
28009,Benton County,Mississippi,7667,7502,16,44,416,627
28011,Bolivar County,Mississippi,30838,28262,-2239,-2049,1796,2338
28013,Calhoun County,Mississippi,13223,12643,-354,-277,770,1059
28015,Carroll County,Mississippi,9937,9226,-293,-298,377,792
28017,Chickasaw County,Mississippi,17081,16730,-205,-174,1057,1235
28019,Choctaw County,Mississippi,8204,8048,11,39,433,625
28021,Claiborne County,Mississippi,9093,8058,-945,-880,520,650
28023,Clarke County,Mississippi,15545,15102,-193,-198,898,1146
28025,Clay County,Mississippi,18620,18238,-249,-246,1156,1287
28027,Coahoma County,Mississippi,21228,19849,-1829,-985,1389,1787
28029,Copiah County,Mississippi,28263,27497,-980,-389,1665,2024
28031,Covington County,Mississippi,18299,17898,-158,-98,1198,1503
28033,DeSoto County,Mississippi,186120,197918,9373,10864,10274,9281
28035,Forrest County,Mississippi,78198,79034,-890,205,5069,4439
28037,Franklin County,Mississippi,7661,7491,5,12,429,612
28039,George County,Mississippi,24365,26331,1880,2044,1745,1830
28041,Greene County,Mississippi,13531,13707,206,213,718,750
28043,Grenada County,Mississippi,21574,20868,-302,-209,1205,1696
28045,Hancock County,Mississippi,46121,46873,1447,1713,2163,3141
28047,Harrison County,Mississippi,208821,217136,3996,8615,12155,12574
28049,Hinds County,Mississippi,226778,211888,-18330,-15053,13261,13161
28051,Holmes County,Mississippi,16886,15465,-1214,-1213,1083,1297
28053,Humphreys County,Mississippi,7734,7001,-585,-528,466,676
28055,Issaquena County,Mississippi,1326,1263,-21,-21,25,68
28057,Itawamba County,Mississippi,23855,24152,577,596,1369,1677
28059,Jackson County,Mississippi,143373,147666,3680,5373,7541,8616
28061,Jasper County,Mississippi,16350,15785,-241,-242,953,1275
28063,Jefferson County,Mississippi,7248,6825,-290,-287,372,509
28065,Jefferson Davis County,Mississippi,11274,10941,25,21,581,933
28067,Jones County,Mississippi,67167,66496,-818,-423,4404,4639
28069,Kemper County,Mississippi,8968,8600,-171,-182,395,573
28071,Lafayette County,Mississippi,55912,59597,2233,3337,2810,2372
28073,Lamar County,Mississippi,64391,67403,1625,2015,3849,2807
28075,Lauderdale County,Mississippi,72678,70317,-2151,-1644,4249,4987
28077,Lawrence County,Mississippi,11987,11819,44,47,713,919
28079,Leake County,Mississippi,21249,21662,-419,234,1540,1363
28081,Lee County,Mississippi,83326,83731,-253,319,5407,5319
28083,Leflore County,Mississippi,28344,25686,-2460,-2345,1774,2102
28085,Lincoln County,Mississippi,34842,35012,342,426,2108,2359
28087,Lowndes County,Mississippi,58783,57346,-1908,-1333,3560,3667
28089,Madison County,Mississippi,109237,116298,2926,5976,6478,5420
28091,Marion County,Mississippi,24370,24001,330,344,1280,1989
28093,Marshall County,Mississippi,33780,34654,1559,1635,1858,2647
28095,Monroe County,Mississippi,34136,33318,-264,-203,1964,2585
28097,Montgomery County,Mississippi,9794,9354,-204,-208,562,803
28099,Neshoba County,Mississippi,28982,28732,-253,-97,2123,2280
28101,Newton County,Mississippi,21250,20960,-282,-205,1422,1502
28103,Noxubee County,Mississippi,10226,9798,-493,-466,726,688
28105,Oktibbeha County,Mississippi,51697,51896,-2271,-302,2384,1951
28107,Panola County,Mississippi,33173,32691,-28,2,2021,2501
28109,Pearl River County,Mississippi,56205,59363,3642,4079,3178,4150
28111,Perry County,Mississippi,11456,11577,176,191,743,802
28113,Pike County,Mississippi,40194,38712,-924,-863,2400,3017
28115,Pontotoc County,Mississippi,31195,32096,440,866,2098,2057
28117,Prentiss County,Mississippi,24968,25284,540,687,1440,1807
28119,Quitman County,Mississippi,6157,5364,-557,-548,346,589
28121,Rankin County,Mississippi,157155,162181,2161,3797,8905,7717
28123,Scott County,Mississippi,27968,28073,-1146,-329,2258,1802
28125,Sharkey County,Mississippi,3773,3097,-529,-529,233,383
28127,Simpson County,Mississippi,25887,25498,-57,-31,1499,1846
28129,Smith County,Mississippi,14200,13991,-34,-5,883,1086
28131,Stone County,Mississippi,18333,19654,1549,1616,966,1244
28133,Sunflower County,Mississippi,25695,22893,-2501,-2156,1256,1874
28135,Tallahatchie County,Mississippi,12652,10877,-1544,-1408,594,924
28137,Tate County,Mississippi,28125,28725,987,980,1550,1945
28139,Tippah County,Mississippi,21744,21389,-263,-43,1278,1585
28141,Tishomingo County,Mississippi,18848,18639,508,590,962,1759
28143,Tunica County,Mississippi,9732,8819,-919,-931,612,595
28145,Union County,Mississippi,27812,28459,589,714,1713,1784
28147,Walthall County,Mississippi,13869,13928,283,356,811,1108
28149,Warren County,Mississippi,44548,41759,-2451,-2292,2522,3004
28151,Washington County,Mississippi,44639,40446,-3638,-3600,2739,3364
28153,Wayne County,Mississippi,19809,19807,-161,16,1384,1394
28155,Webster County,Mississippi,9907,10167,565,561,619,916
28157,Wilkinson County,Mississippi,8522,7582,-649,-655,348,624
28159,Winston County,Mississippi,17689,17473,58,66,1013,1291
28161,Yalobusha County,Mississippi,12444,12375,229,227,752,1035
28163,Yazoo County,Mississippi,26671,22947,-3672,-3341,1431,1722
29001,Adair County,Missouri,25276,25684,-533,207,1419,1216
29003,Andrew County,Missouri,18109,18241,235,257,807,925
29005,Atchison County,Missouri,5307,5175,46,55,274,456
29007,Audrain County,Missouri,24778,24528,-128,-112,1504,1674
29009,Barry County,Missouri,34549,36200,1816,2026,2104,2478
29011,Barton County,Missouri,11624,11795,220,212,747,791
29013,Bates County,Missouri,16052,16512,591,596,993,1134
29015,Benton County,Missouri,19431,20536,2222,2224,802,1916
29017,Bollinger County,Missouri,10556,10646,271,269,687,865
29019,Boone County,Missouri,184060,191746,1038,5078,9445,6827
29021,Buchanan County,Missouri,84471,83540,-1920,-449,5044,5521
29023,Butler County,Missouri,42064,41904,545,608,2507,3283
29025,Caldwell County,Missouri,8826,9012,322,346,478,631
29027,Callaway County,Missouri,44339,45765,1358,1484,2301,2334
29029,Camden County,Missouri,42804,44047,2359,2593,1745,3081
29031,Cape Girardeau County,Missouri,81811,83999,1664,2361,4412,4613
29033,Carroll County,Missouri,8466,8417,160,158,405,608
29035,Carter County,Missouri,5201,5418,196,210,414,400
29037,Cass County,Missouri,108160,115859,7574,7687,5855,5819
29039,Cedar County,Missouri,14210,14888,848,839,970,1114
29041,Chariton County,Missouri,7386,7377,162,210,357,577
29043,Christian County,Missouri,89291,96725,6329,6752,5216,4467
29045,Clark County,Missouri,6664,6475,-78,-76,384,489
29047,Clay County,Missouri,254121,265032,4810,7404,14576,11117
29049,Clinton County,Missouri,21214,21661,744,732,1145,1431
29051,Cole County,Missouri,76608,77908,499,1196,4119,4009
