geofips,geoname,year,population
54039,"Kanawha, WV",2022,175899.0
54039,"Kanawha, WV",2023,174602.0
54039,"Kanawha, WV",2024,173906.0
54041,"Lewis, WV",2019,16971.0
54041,"Lewis, WV",2020,17020.0
54041,"Lewis, WV",2021,16877.0
54041,"Lewis, WV",2022,16719.0
54041,"Lewis, WV",2023,16605.0
54041,"Lewis, WV",2024,16477.0
54043,"Lincoln, WV",2019,20731.0
54043,"Lincoln, WV",2020,20368.0
54043,"Lincoln, WV",2021,20197.0
54043,"Lincoln, WV",2022,19862.0
54043,"Lincoln, WV",2023,19699.0
54043,"Lincoln, WV",2024,19377.0
54045,"Logan, WV",2019,32729.0
54045,"Logan, WV",2020,32516.0
54045,"Logan, WV",2021,31852.0
54045,"Logan, WV",2022,31251.0
54045,"Logan, WV",2023,30910.0
54045,"Logan, WV",2024,30560.0
54047,"McDowell, WV",2019,19457.0
54047,"McDowell, WV",2020,18939.0
54047,"McDowell, WV",2021,18415.0
54047,"McDowell, WV",2022,17790.0
54047,"McDowell, WV",2023,17425.0
54047,"McDowell, WV",2024,17147.0
54049,"Marion, WV",2019,56256.0
54049,"Marion, WV",2020,56234.0
54049,"Marion, WV",2021,56056.0
54049,"Marion, WV",2022,55799.0
54049,"Marion, WV",2023,55805.0
54049,"Marion, WV",2024,55649.0
54051,"Marshall, WV",2019,30894.0
54051,"Marshall, WV",2020,30529.0
54051,"Marshall, WV",2021,30204.0
54051,"Marshall, WV",2022,29722.0
54051,"Marshall, WV",2023,29517.0
54051,"Marshall, WV",2024,29354.0
54053,"Mason, WV",2019,25685.0
54053,"Mason, WV",2020,25413.0
54053,"Mason, WV",2021,25281.0
54053,"Mason, WV",2022,24938.0
54053,"Mason, WV",2023,24815.0
54053,"Mason, WV",2024,24770.0
54055,"Mercer, WV",2019,59991.0
54055,"Mercer, WV",2020,59519.0
54055,"Mercer, WV",2021,59163.0
54055,"Mercer, WV",2022,58599.0
54055,"Mercer, WV",2023,58008.0
54055,"Mercer, WV",2024,57524.0
54057,"Mineral, WV",2019,27063.0
54057,"Mineral, WV",2020,26901.0
54057,"Mineral, WV",2021,26913.0
54057,"Mineral, WV",2022,26872.0
54057,"Mineral, WV",2023,26806.0
54057,"Mineral, WV",2024,26778.0
54059,"Mingo, WV",2019,23875.0
54059,"Mingo, WV",2020,23487.0
54059,"Mingo, WV",2021,23055.0
54059,"Mingo, WV",2022,22427.0
54059,"Mingo, WV",2023,22025.0
54059,"Mingo, WV",2024,21712.0
54061,"Monongalia, WV",2019,105454.0
54061,"Monongalia, WV",2020,105912.0
54061,"Monongalia, WV",2021,106537.0
54061,"Monongalia, WV",2022,106921.0
54061,"Monongalia, WV",2023,107749.0
54061,"Monongalia, WV",2024,108697.0
54063,"Monroe, WV",2019,12479.0
54063,"Monroe, WV",2020,12386.0
54063,"Monroe, WV",2021,12394.0
54063,"Monroe, WV",2022,12314.0
54063,"Monroe, WV",2023,12376.0
54063,"Monroe, WV",2024,12462.0
54065,"Morgan, WV",2019,17125.0
54065,"Morgan, WV",2020,17087.0
54065,"Morgan, WV",2021,17304.0
54065,"Morgan, WV",2022,17380.0
54065,"Morgan, WV",2023,17580.0
54065,"Morgan, WV",2024,17780.0
54067,"Nicholas, WV",2019,24766.0
54067,"Nicholas, WV",2020,24562.0
54067,"Nicholas, WV",2021,24438.0
54067,"Nicholas, WV",2022,24266.0
54067,"Nicholas, WV",2023,24104.0
54067,"Nicholas, WV",2024,24017.0
54069,"Ohio, WV",2019,42666.0
54069,"Ohio, WV",2020,42307.0
54069,"Ohio, WV",2021,41817.0
54069,"Ohio, WV",2022,41473.0
54069,"Ohio, WV",2023,41221.0
54069,"Ohio, WV",2024,41090.0
54071,"Pendleton, WV",2019,6233.0
54071,"Pendleton, WV",2020,6129.0
54071,"Pendleton, WV",2021,6093.0
54071,"Pendleton, WV",2022,6051.0
54071,"Pendleton, WV",2023,5998.0
54071,"Pendleton, WV",2024,5944.0
54073,"Pleasants, WV",2019,7622.0
54073,"Pleasants, WV",2020,7653.0
54073,"Pleasants, WV",2021,7610.0
54073,"Pleasants, WV",2022,7564.0
54073,"Pleasants, WV",2023,7420.0
54073,"Pleasants, WV",2024,7358.0
54075,"Pocahontas, WV",2019,7964.0
54075,"Pocahontas, WV",2020,7864.0
54075,"Pocahontas, WV",2021,7888.0
54075,"Pocahontas, WV",2022,7776.0
54075,"Pocahontas, WV",2023,7739.0
54075,"Pocahontas, WV",2024,7653.0
54077,"Preston, WV",2019,34213.0
54077,"Preston, WV",2020,34191.0
54077,"Preston, WV",2021,34309.0
54077,"Preston, WV",2022,34196.0
54077,"Preston, WV",2023,34050.0
54077,"Preston, WV",2024,34055.0
54079,"Putnam, WV",2019,57431.0
54079,"Putnam, WV",2020,57443.0
54079,"Putnam, WV",2021,57365.0
54079,"Putnam, WV",2022,57070.0
54079,"Putnam, WV",2023,56942.0
54079,"Putnam, WV",2024,57067.0
54081,"Raleigh, WV",2019,75014.0
54081,"Raleigh, WV",2020,74407.0
54081,"Raleigh, WV",2021,73800.0
54081,"Raleigh, WV",2022,72863.0
54081,"Raleigh, WV",2023,72526.0
54081,"Raleigh, WV",2024,72379.0
54083,"Randolph, WV",2019,28188.0
54083,"Randolph, WV",2020,27892.0
54083,"Randolph, WV",2021,27902.0
54083,"Randolph, WV",2022,27539.0
54083,"Randolph, WV",2023,27359.0
54083,"Randolph, WV",2024,27190.0
54085,"Ritchie, WV",2019,8607.0
54085,"Ritchie, WV",2020,8422.0
54085,"Ritchie, WV",2021,8413.0
54085,"Ritchie, WV",2022,8239.0
54085,"Ritchie, WV",2023,8187.0
54085,"Ritchie, WV",2024,8170.0
54087,"Roane, WV",2019,14127.0
54087,"Roane, WV",2020,13984.0
54087,"Roane, WV",2021,13933.0
54087,"Roane, WV",2022,13794.0
54087,"Roane, WV",2023,13678.0
54087,"Roane, WV",2024,13540.0
54089,"Summers, WV",2019,12075.0
54089,"Summers, WV",2020,11940.0
54089,"Summers, WV",2021,11869.0
54089,"Summers, WV",2022,11711.0
54089,"Summers, WV",2023,11581.0
54089,"Summers, WV",2024,11544.0
54091,"Taylor, WV",2019,16725.0
54091,"Taylor, WV",2020,16693.0
54091,"Taylor, WV",2021,16534.0
54091,"Taylor, WV",2022,16386.0
54091,"Taylor, WV",2023,16385.0
54091,"Taylor, WV",2024,16438.0
54093,"Tucker, WV",2019,6827.0
54093,"Tucker, WV",2020,6754.0
54093,"Tucker, WV",2021,6700.0
54093,"Tucker, WV",2022,6625.0
54093,"Tucker, WV",2023,6618.0
54093,"Tucker, WV",2024,6573.0
54095,"Tyler, WV",2019,8400.0
54095,"Tyler, WV",2020,8292.0
54095,"Tyler, WV",2021,8208.0
54095,"Tyler, WV",2022,8081.0
54095,"Tyler, WV",2023,7894.0
54095,"Tyler, WV",2024,7843.0
54097,"Upshur, WV",2019,23935.0
54097,"Upshur, WV",2020,23818.0
54097,"Upshur, WV",2021,23812.0
54097,"Upshur, WV",2022,23715.0
54097,"Upshur, WV",2023,23566.0
54097,"Upshur, WV",2024,23650.0
54099,"Wayne, WV",2019,39380.0
54099,"Wayne, WV",2020,38865.0
54099,"Wayne, WV",2021,38563.0
54099,"Wayne, WV",2022,38025.0
54099,"Wayne, WV",2023,37779.0
54099,"Wayne, WV",2024,37589.0
54101,"Webster, WV",2019,8443.0
54101,"Webster, WV",2020,8352.0
54101,"Webster, WV",2021,8270.0
54101,"Webster, WV",2022,8125.0
54101,"Webster, WV",2023,8025.0
54101,"Webster, WV",2024,7947.0
54103,"Wetzel, WV",2019,14664.0
54103,"Wetzel, WV",2020,14412.0
54103,"Wetzel, WV",2021,14211.0
54103,"Wetzel, WV",2022,14027.0
54103,"Wetzel, WV",2023,13972.0
54103,"Wetzel, WV",2024,13766.0
54105,"Wirt, WV",2019,5299.0
54105,"Wirt, WV",2020,5187.0
54105,"Wirt, WV",2021,5067.0
54105,"Wirt, WV",2022,5095.0
54105,"Wirt, WV",2023,4994.0
54105,"Wirt, WV",2024,4924.0
54107,"Wood, WV",2019,84765.0
54107,"Wood, WV",2020,84146.0
54107,"Wood, WV",2021,83820.0
54107,"Wood, WV",2022,83364.0
54107,"Wood, WV",2023,82947.0
54107,"Wood, WV",2024,82757.0
54109,"Wyoming, WV",2019,21552.0
54109,"Wyoming, WV",2020,21319.0
54109,"Wyoming, WV",2021,21031.0
54109,"Wyoming, WV",2022,20570.0
54109,"Wyoming, WV",2023,20262.0
54109,"Wyoming, WV",2024,19964.0
55001,"Adams, WI",2019,20412.0
55001,"Adams, WI",2020,20682.0
55001,"Adams, WI",2021,20844.0
55001,"Adams, WI",2022,21211.0
55001,"Adams, WI",2023,21528.0
55001,"Adams, WI",2024,21352.0
55003,"Ashland, WI",2019,16045.0
55003,"Ashland, WI",2020,16015.0
55003,"Ashland, WI",2021,16044.0
55003,"Ashland, WI",2022,16037.0
55003,"Ashland, WI",2023,16103.0
55003,"Ashland, WI",2024,16196.0
55005,"Barron, WI",2019,46651.0
55005,"Barron, WI",2020,46723.0
55005,"Barron, WI",2021,46701.0
55005,"Barron, WI",2022,46828.0
55005,"Barron, WI",2023,46922.0
55005,"Barron, WI",2024,46810.0
55007,"Bayfield, WI",2019,16048.0
55007,"Bayfield, WI",2020,16238.0
55007,"Bayfield, WI",2021,16327.0
55007,"Bayfield, WI",2022,16664.0
55007,"Bayfield, WI",2023,16809.0
55007,"Bayfield, WI",2024,16838.0
55009,"Brown, WI",2019,267719.0
55009,"Brown, WI",2020,268966.0
55009,"Brown, WI",2021,268948.0
55009,"Brown, WI",2022,270561.0
55009,"Brown, WI",2023,272074.0
55009,"Brown, WI",2024,273909.0
55011,"Buffalo, WI",2019,13262.0
55011,"Buffalo, WI",2020,13323.0
55011,"Buffalo, WI",2021,13340.0
55011,"Buffalo, WI",2022,13400.0
55011,"Buffalo, WI",2023,13440.0
55011,"Buffalo, WI",2024,13464.0
55013,"Burnett, WI",2019,16281.0
55013,"Burnett, WI",2020,16578.0
55013,"Burnett, WI",2021,16755.0
55013,"Burnett, WI",2022,16973.0
55013,"Burnett, WI",2023,17089.0
55013,"Burnett, WI",2024,17187.0
55015,"Calumet, WI",2019,52126.0
55015,"Calumet, WI",2020,52478.0
55015,"Calumet, WI",2021,52581.0
55015,"Calumet, WI",2022,52745.0
55015,"Calumet, WI",2023,53303.0
55015,"Calumet, WI",2024,53602.0
55017,"Chippewa, WI",2019,66082.0
55017,"Chippewa, WI",2020,66346.0
55017,"Chippewa, WI",2021,66601.0
55017,"Chippewa, WI",2022,66775.0
55017,"Chippewa, WI",2023,66949.0
55017,"Chippewa, WI",2024,67323.0
55019,"Clark, WI",2019,34675.0
55019,"Clark, WI",2020,34629.0
55019,"Clark, WI",2021,34732.0
55019,"Clark, WI",2022,34742.0
55019,"Clark, WI",2023,34792.0
55019,"Clark, WI",2024,34801.0
55021,"Columbia, WI",2019,58274.0
55021,"Columbia, WI",2020,58520.0
55021,"Columbia, WI",2021,58440.0
55021,"Columbia, WI",2022,58337.0
55021,"Columbia, WI",2023,57949.0
55021,"Columbia, WI",2024,58113.0
55023,"Crawford, WI",2019,16175.0
55023,"Crawford, WI",2020,16084.0
55023,"Crawford, WI",2021,16097.0
55023,"Crawford, WI",2022,16032.0
55023,"Crawford, WI",2023,15991.0
55023,"Crawford, WI",2024,16008.0
55025,"Dane, WI",2019,556790.0
55025,"Dane, WI",2020,562620.0
55025,"Dane, WI",2021,561788.0
55025,"Dane, WI",2022,570869.0
55025,"Dane, WI",2023,579739.0
55025,"Dane, WI",2024,588347.0
55027,"Dodge, WI",2019,89412.0
55027,"Dodge, WI",2020,89344.0
55027,"Dodge, WI",2021,88693.0
55027,"Dodge, WI",2022,88539.0
55027,"Dodge, WI",2023,88501.0
55027,"Dodge, WI",2024,88635.0
55029,"Door, WI",2019,29770.0
55029,"Door, WI",2020,30119.0
55029,"Door, WI",2021,30430.0
55029,"Door, WI",2022,30597.0
55029,"Door, WI",2023,30566.0
55029,"Door, WI",2024,30512.0
55031,"Douglas, WI",2020,44348.0
55031,"Douglas, WI",2021,44026.0
55031,"Douglas, WI",2022,44238.0
55031,"Douglas, WI",2023,44252.0
55031,"Douglas, WI",2024,44276.0
55031,"Douglas, WI",2019,44069.0
55033,"Dunn, WI",2019,45338.0
55033,"Dunn, WI",2020,45453.0
55033,"Dunn, WI",2021,44543.0
55033,"Dunn, WI",2022,45676.0
55033,"Dunn, WI",2023,45827.0
55033,"Dunn, WI",2024,46135.0
55035,"Eau Claire, WI",2019,104999.0
55035,"Eau Claire, WI",2020,105877.0
55035,"Eau Claire, WI",2021,105979.0
55035,"Eau Claire, WI",2022,106835.0
55035,"Eau Claire, WI",2023,108058.0
55035,"Eau Claire, WI",2024,108830.0
55037,"Florence, WI",2019,4534.0
55037,"Florence, WI",2020,4563.0
55037,"Florence, WI",2021,4590.0
55037,"Florence, WI",2022,4708.0
55037,"Florence, WI",2023,4695.0
55037,"Florence, WI",2024,4673.0
55039,"Fond du Lac, WI",2019,104138.0
55039,"Fond du Lac, WI",2020,104156.0
55039,"Fond du Lac, WI",2021,104117.0
55039,"Fond du Lac, WI",2022,104010.0
55039,"Fond du Lac, WI",2023,104135.0
55039,"Fond du Lac, WI",2024,104269.0
55041,"Forest, WI",2019,9214.0
55041,"Forest, WI",2020,9168.0
55041,"Forest, WI",2021,9448.0
55041,"Forest, WI",2022,9344.0
55041,"Forest, WI",2023,9381.0
55041,"Forest, WI",2024,9506.0
55043,"Grant, WI",2019,52223.0
55043,"Grant, WI",2020,51979.0
55043,"Grant, WI",2021,51309.0
55043,"Grant, WI",2022,51337.0
55043,"Grant, WI",2023,51894.0
55043,"Grant, WI",2024,52330.0
55045,"Green, WI",2019,37230.0
55045,"Green, WI",2020,37033.0
55045,"Green, WI",2021,37069.0
55045,"Green, WI",2022,36864.0
55045,"Green, WI",2023,36934.0
55045,"Green, WI",2024,37183.0
55047,"Green Lake, WI",2019,18991.0
55047,"Green Lake, WI",2020,19027.0
55047,"Green Lake, WI",2021,19262.0
55047,"Green Lake, WI",2022,19241.0
55047,"Green Lake, WI",2023,19417.0
55047,"Green Lake, WI",2024,19370.0
55049,"Iowa, WI",2019,23689.0
55049,"Iowa, WI",2020,23718.0
55049,"Iowa, WI",2021,23815.0
55049,"Iowa, WI",2022,23959.0
55049,"Iowa, WI",2023,23881.0
55049,"Iowa, WI",2024,23963.0
55051,"Iron, WI",2019,6083.0
55051,"Iron, WI",2020,6140.0
55051,"Iron, WI",2021,6176.0
55051,"Iron, WI",2022,6221.0
55051,"Iron, WI",2023,6277.0
55051,"Iron, WI",2024,6235.0
55053,"Jackson, WI",2019,21132.0
55053,"Jackson, WI",2020,21095.0
55053,"Jackson, WI",2021,20913.0
55053,"Jackson, WI",2022,20930.0
55053,"Jackson, WI",2023,20938.0
55053,"Jackson, WI",2024,21027.0
55055,"Jefferson, WI",2019,84728.0
55055,"Jefferson, WI",2020,86208.0
55055,"Jefferson, WI",2021,85781.0
55055,"Jefferson, WI",2022,85809.0
55055,"Jefferson, WI",2023,85971.0
55055,"Jefferson, WI",2024,86245.0
55057,"Juneau, WI",2019,26545.0
55057,"Juneau, WI",2020,26780.0
55057,"Juneau, WI",2021,26773.0
55057,"Juneau, WI",2022,26743.0
55057,"Juneau, WI",2023,26557.0
55057,"Juneau, WI",2024,26590.0
55059,"Kenosha, WI",2019,169166.0
55059,"Kenosha, WI",2020,169202.0
55059,"Kenosha, WI",2021,168446.0
55059,"Kenosha, WI",2022,167920.0
55059,"Kenosha, WI",2023,167867.0
55059,"Kenosha, WI",2024,168754.0
55061,"Kewaunee, WI",2019,20596.0
55061,"Kewaunee, WI",2020,20563.0
55061,"Kewaunee, WI",2021,20593.0
55061,"Kewaunee, WI",2022,20681.0
55061,"Kewaunee, WI",2023,20733.0
55061,"Kewaunee, WI",2024,20751.0
55063,"La Crosse, WI",2019,120283.0
55063,"La Crosse, WI",2020,120943.0
55063,"La Crosse, WI",2021,119362.0
55063,"La Crosse, WI",2022,120359.0
55063,"La Crosse, WI",2023,120717.0
55063,"La Crosse, WI",2024,121060.0
55065,"Lafayette, WI",2019,16626.0
55065,"Lafayette, WI",2020,16604.0
55065,"Lafayette, WI",2021,16817.0
55065,"Lafayette, WI",2022,16926.0
55065,"Lafayette, WI",2023,17059.0
55065,"Lafayette, WI",2024,17306.0
55067,"Langlade, WI",2019,19514.0
55067,"Langlade, WI",2020,19466.0
55067,"Langlade, WI",2021,19486.0
55067,"Langlade, WI",2022,19528.0
55067,"Langlade, WI",2023,19435.0
55067,"Langlade, WI",2024,19535.0
55069,"Lincoln, WI",2019,28371.0
55069,"Lincoln, WI",2020,28429.0
55069,"Lincoln, WI",2021,28463.0
55069,"Lincoln, WI",2022,28345.0
55069,"Lincoln, WI",2023,28430.0
55069,"Lincoln, WI",2024,28461.0
55071,"Manitowoc, WI",2019,81149.0
55071,"Manitowoc, WI",2020,81412.0
55071,"Manitowoc, WI",2021,81526.0
55071,"Manitowoc, WI",2022,81256.0
55071,"Manitowoc, WI",2023,81325.0
55071,"Manitowoc, WI",2024,81513.0
55073,"Marathon, WI",2019,137839.0
55073,"Marathon, WI",2020,138114.0
55073,"Marathon, WI",2021,137798.0
55073,"Marathon, WI",2022,138175.0
55073,"Marathon, WI",2023,138838.0
55073,"Marathon, WI",2024,139091.0
55075,"Marinette, WI",2019,41733.0
55075,"Marinette, WI",2020,41900.0
55075,"Marinette, WI",2021,41875.0
55075,"Marinette, WI",2022,42000.0
55075,"Marinette, WI",2023,42113.0
55075,"Marinette, WI",2024,42343.0
55077,"Marquette, WI",2019,15552.0
55077,"Marquette, WI",2020,15580.0
55077,"Marquette, WI",2021,15778.0
55077,"Marquette, WI",2022,15776.0
55077,"Marquette, WI",2023,15851.0
55077,"Marquette, WI",2024,15743.0
55078,"Menominee, WI*",2019,4273.0
55078,"Menominee, WI*",2020,4258.0
55078,"Menominee, WI*",2021,4295.0
55078,"Menominee, WI*",2022,4199.0
55078,"Menominee, WI*",2023,4221.0
55078,"Menominee, WI*",2024,4286.0
55079,"Milwaukee, WI",2019,940901.0
55079,"Milwaukee, WI",2020,938609.0
55079,"Milwaukee, WI",2021,924469.0
55079,"Milwaukee, WI",2022,921977.0
55079,"Milwaukee, WI",2023,921860.0
55079,"Milwaukee, WI",2024,924740.0
55081,"Monroe, WI",2019,46344.0
55081,"Monroe, WI",2020,46299.0
55081,"Monroe, WI",2021,46157.0
55081,"Monroe, WI",2022,46021.0
55081,"Monroe, WI",2023,46193.0
55081,"Monroe, WI",2024,46370.0
55083,"Oconto, WI",2019,38671.0
55083,"Oconto, WI",2020,39077.0
55083,"Oconto, WI",2021,39429.0
55083,"Oconto, WI",2022,39660.0
55083,"Oconto, WI",2023,39741.0
55083,"Oconto, WI",2024,40037.0
55085,"Oneida, WI",2019,37569.0
55085,"Oneida, WI",2020,37877.0
55085,"Oneida, WI",2021,38329.0
55085,"Oneida, WI",2022,38267.0
55085,"Oneida, WI",2023,38189.0
55085,"Oneida, WI",2024,38175.0
55087,"Outagamie, WI",2019,189856.0
55087,"Outagamie, WI",2020,190973.0
55087,"Outagamie, WI",2021,191380.0
55087,"Outagamie, WI",2022,192561.0
55087,"Outagamie, WI",2023,193828.0
55087,"Outagamie, WI",2024,195390.0
55089,"Ozaukee, WI",2019,91018.0
55089,"Ozaukee, WI",2020,91627.0
55089,"Ozaukee, WI",2021,92610.0
55089,"Ozaukee, WI",2022,93115.0
55089,"Ozaukee, WI",2023,93520.0
55089,"Ozaukee, WI",2024,93956.0
55091,"Pepin, WI",2019,7328.0
55091,"Pepin, WI",2020,7343.0
55091,"Pepin, WI",2021,7376.0
55091,"Pepin, WI",2022,7400.0
55091,"Pepin, WI",2023,7482.0
55091,"Pepin, WI",2024,7555.0
55093,"Pierce, WI",2019,42307.0
55093,"Pierce, WI",2020,42229.0
55093,"Pierce, WI",2021,41609.0
55093,"Pierce, WI",2022,42597.0
55093,"Pierce, WI",2023,43101.0
55093,"Pierce, WI",2024,43380.0
55095,"Polk, WI",2019,44825.0
55095,"Polk, WI",2020,45029.0
55095,"Polk, WI",2021,45462.0
55095,"Polk, WI",2022,45608.0
55095,"Polk, WI",2023,45845.0
55095,"Polk, WI",2024,45831.0
55097,"Portage, WI",2019,70333.0
55097,"Portage, WI",2020,70412.0
55097,"Portage, WI",2021,69447.0
55097,"Portage, WI",2022,70799.0
55097,"Portage, WI",2023,71461.0
55097,"Portage, WI",2024,72040.0
55099,"Price, WI",2019,14077.0
55099,"Price, WI",2020,14036.0
55099,"Price, WI",2021,14061.0
55099,"Price, WI",2022,14178.0
55099,"Price, WI",2023,14098.0
55099,"Price, WI",2024,14087.0
55101,"Racine, WI",2019,197811.0
55101,"Racine, WI",2020,198065.0
55101,"Racine, WI",2021,196829.0
55101,"Racine, WI",2022,196710.0
55101,"Racine, WI",2023,197407.0
55101,"Racine, WI",2024,198651.0
55103,"Richland, WI",2019,17351.0
55103,"Richland, WI",2020,17283.0
55103,"Richland, WI",2021,17205.0
55103,"Richland, WI",2022,17161.0
55103,"Richland, WI",2023,17251.0
55103,"Richland, WI",2024,17123.0
55105,"Rock, WI",2019,163626.0
55105,"Rock, WI",2020,163761.0
55105,"Rock, WI",2021,164128.0
55105,"Rock, WI",2022,163959.0
55105,"Rock, WI",2023,164443.0
55105,"Rock, WI",2024,165461.0
55107,"Rusk, WI",2019,14233.0
55107,"Rusk, WI",2020,14181.0
55107,"Rusk, WI",2021,14115.0
55107,"Rusk, WI",2022,14180.0
55107,"Rusk, WI",2023,14252.0
55107,"Rusk, WI",2024,14168.0
55109,"St. Croix, WI",2019,92524.0
55109,"St. Croix, WI",2020,93893.0
55109,"St. Croix, WI",2021,95025.0
55109,"St. Croix, WI",2022,96138.0
55109,"St. Croix, WI",2023,97156.0
55109,"St. Croix, WI",2024,97954.0
55111,"Sauk, WI",2019,65632.0
55111,"Sauk, WI",2020,65793.0
55111,"Sauk, WI",2021,65705.0
55111,"Sauk, WI",2022,65916.0
55111,"Sauk, WI",2023,66143.0
55111,"Sauk, WI",2024,66486.0
55113,"Sawyer, WI",2019,17854.0
55113,"Sawyer, WI",2020,18119.0
55113,"Sawyer, WI",2021,18230.0
55113,"Sawyer, WI",2022,18575.0
55113,"Sawyer, WI",2023,18619.0
55113,"Sawyer, WI",2024,18835.0
55115,"Shawano, WI*",2019,40878.0
55115,"Shawano, WI*",2020,40869.0
55115,"Shawano, WI*",2021,40861.0
55115,"Shawano, WI*",2022,41017.0
55115,"Shawano, WI*",2023,41148.0
55115,"Shawano, WI*",2024,41299.0
55117,"Sheboygan, WI",2019,117777.0
55117,"Sheboygan, WI",2020,118058.0
55117,"Sheboygan, WI",2021,117710.0
55117,"Sheboygan, WI",2022,117860.0
55117,"Sheboygan, WI",2023,117995.0
55117,"Sheboygan, WI",2024,118331.0
55119,"Taylor, WI",2019,19972.0
55119,"Taylor, WI",2020,19938.0
55119,"Taylor, WI",2021,19946.0
55119,"Taylor, WI",2022,19946.0
55119,"Taylor, WI",2023,20123.0
55119,"Taylor, WI",2024,20167.0
55121,"Trempealeau, WI",2019,30607.0
55121,"Trempealeau, WI",2020,30813.0
55121,"Trempealeau, WI",2021,30722.0
55121,"Trempealeau, WI",2022,30920.0
55121,"Trempealeau, WI",2023,30939.0
55121,"Trempealeau, WI",2024,30801.0
55123,"Vernon, WI",2019,30724.0
55123,"Vernon, WI",2020,30710.0
55123,"Vernon, WI",2021,30932.0
55123,"Vernon, WI",2022,31110.0
55123,"Vernon, WI",2023,31143.0
55123,"Vernon, WI",2024,31351.0
55125,"Vilas, WI",2019,22845.0
55125,"Vilas, WI",2020,23097.0
55125,"Vilas, WI",2021,23516.0
