geofips,geoname,metro_micro,year,real_gdp_k2017usd,n_units,note
34380,"Mount Pleasant, MI",Micropolitan,2020,2351377.0,1,
34380,"Mount Pleasant, MI",Micropolitan,2021,2465386.0,1,
34380,"Mount Pleasant, MI",Micropolitan,2022,2460547.0,1,
34380,"Mount Pleasant, MI",Micropolitan,2023,2516491.0,1,
34380,"Mount Pleasant, MI",Micropolitan,2024,2498065.0,1,
34420,"Mount Pleasant, TX",Micropolitan,2019,2774716.0,3,
34420,"Mount Pleasant, TX",Micropolitan,2020,2599025.0,3,
34420,"Mount Pleasant, TX",Micropolitan,2021,2836210.0,3,
34420,"Mount Pleasant, TX",Micropolitan,2022,3199448.0,3,
34420,"Mount Pleasant, TX",Micropolitan,2023,3172071.0,3,
34420,"Mount Pleasant, TX",Micropolitan,2024,3411656.0,3,
34460,"Mount Sterling, KY",Micropolitan,2019,1312857.0,3,
34460,"Mount Sterling, KY",Micropolitan,2020,1256144.0,3,
34460,"Mount Sterling, KY",Micropolitan,2021,1308765.0,3,
34460,"Mount Sterling, KY",Micropolitan,2022,1399383.0,3,
34460,"Mount Sterling, KY",Micropolitan,2023,1364881.0,3,
34460,"Mount Sterling, KY",Micropolitan,2024,1375994.0,3,
34500,"Mount Vernon, IL",Micropolitan,2019,1891398.0,1,
34500,"Mount Vernon, IL",Micropolitan,2020,1751263.0,1,
34500,"Mount Vernon, IL",Micropolitan,2021,1810615.0,1,
34500,"Mount Vernon, IL",Micropolitan,2022,1794716.0,1,
34500,"Mount Vernon, IL",Micropolitan,2023,1774719.0,1,
34500,"Mount Vernon, IL",Micropolitan,2024,1796801.0,1,
34540,"Mount Vernon, OH",Micropolitan,2019,2142188.0,1,
34540,"Mount Vernon, OH",Micropolitan,2020,2013534.0,1,
34540,"Mount Vernon, OH",Micropolitan,2021,2114650.0,1,
34540,"Mount Vernon, OH",Micropolitan,2022,2143860.0,1,
34540,"Mount Vernon, OH",Micropolitan,2023,2286451.0,1,
34540,"Mount Vernon, OH",Micropolitan,2024,2320555.0,1,
34580,"Mount Vernon-Anacortes, WA",Metropolitan,2019,6686473.0,1,
34580,"Mount Vernon-Anacortes, WA",Metropolitan,2020,6677173.0,1,
34580,"Mount Vernon-Anacortes, WA",Metropolitan,2021,6517934.0,1,
34580,"Mount Vernon-Anacortes, WA",Metropolitan,2022,6503870.0,1,
34580,"Mount Vernon-Anacortes, WA",Metropolitan,2023,6577017.0,1,
34580,"Mount Vernon-Anacortes, WA",Metropolitan,2024,7177856.0,1,
34620,"Muncie, IN",Metropolitan,2019,4130329.0,1,
34620,"Muncie, IN",Metropolitan,2020,4042093.0,1,
34620,"Muncie, IN",Metropolitan,2021,4165420.0,1,
34620,"Muncie, IN",Metropolitan,2022,4267409.0,1,
34620,"Muncie, IN",Metropolitan,2023,4255288.0,1,
34620,"Muncie, IN",Metropolitan,2024,4278280.0,1,
34660,"Murray, KY",Micropolitan,2019,1452569.0,1,
34660,"Murray, KY",Micropolitan,2020,1411779.0,1,
34660,"Murray, KY",Micropolitan,2021,1416582.0,1,
34660,"Murray, KY",Micropolitan,2022,1406427.0,1,
34660,"Murray, KY",Micropolitan,2023,1439138.0,1,
34660,"Murray, KY",Micropolitan,2024,1463124.0,1,
34680,"Murrells Inlet, SC",Micropolitan,2019,2553695.0,1,
34680,"Murrells Inlet, SC",Micropolitan,2020,2573988.0,1,
34680,"Murrells Inlet, SC",Micropolitan,2021,2762903.0,1,
34680,"Murrells Inlet, SC",Micropolitan,2022,2814795.0,1,
34680,"Murrells Inlet, SC",Micropolitan,2023,2928468.0,1,
34680,"Murrells Inlet, SC",Micropolitan,2024,3080854.0,1,
34700,"Muscatine, IA",Micropolitan,2019,2578408.0,1,
34700,"Muscatine, IA",Micropolitan,2020,2545990.0,1,
34700,"Muscatine, IA",Micropolitan,2021,2588316.0,1,
34700,"Muscatine, IA",Micropolitan,2022,2593837.0,1,
34700,"Muscatine, IA",Micropolitan,2023,2518379.0,1,
34700,"Muscatine, IA",Micropolitan,2024,2577854.0,1,
34740,"Muskegon-Norton Shores, MI",Metropolitan,2019,6169878.0,1,
34740,"Muskegon-Norton Shores, MI",Metropolitan,2020,5952702.0,1,
34740,"Muskegon-Norton Shores, MI",Metropolitan,2021,6056965.0,1,
34740,"Muskegon-Norton Shores, MI",Metropolitan,2022,6231610.0,1,
34740,"Muskegon-Norton Shores, MI",Metropolitan,2023,6448375.0,1,
34740,"Muskegon-Norton Shores, MI",Metropolitan,2024,6688142.0,1,
34780,"Muskogee, OK",Micropolitan,2019,2783947.0,1,
34780,"Muskogee, OK",Micropolitan,2020,2747448.0,1,
34780,"Muskogee, OK",Micropolitan,2021,2793873.0,1,
34780,"Muskogee, OK",Micropolitan,2022,2835760.0,1,
34780,"Muskogee, OK",Micropolitan,2023,2801953.0,1,
34780,"Muskogee, OK",Micropolitan,2024,2857882.0,1,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan,2019,13908355.0,1,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan,2020,13637814.0,1,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan,2021,14779402.0,1,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan,2022,15654603.0,1,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan,2023,16843032.0,1,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan,2024,17567956.0,1,
34860,"Nacogdoches, TX",Micropolitan,2019,2423688.0,1,
34860,"Nacogdoches, TX",Micropolitan,2020,2469484.0,1,
34860,"Nacogdoches, TX",Micropolitan,2021,2607856.0,1,
34860,"Nacogdoches, TX",Micropolitan,2022,2691796.0,1,
34860,"Nacogdoches, TX",Micropolitan,2023,2814430.0,1,
34860,"Nacogdoches, TX",Micropolitan,2024,2903057.0,1,
34880,"Nantucket, MA",Micropolitan,2019,1348638.0,1,
34880,"Nantucket, MA",Micropolitan,2020,1256337.0,1,
34880,"Nantucket, MA",Micropolitan,2021,1383706.0,1,
34880,"Nantucket, MA",Micropolitan,2022,1475688.0,1,
34880,"Nantucket, MA",Micropolitan,2023,1532716.0,1,
34880,"Nantucket, MA",Micropolitan,2024,1592151.0,1,
34900,"Napa, CA",Metropolitan,2019,11004396.0,1,
34900,"Napa, CA",Metropolitan,2020,10453531.0,1,
34900,"Napa, CA",Metropolitan,2021,11455005.0,1,
34900,"Napa, CA",Metropolitan,2022,10970744.0,1,
34900,"Napa, CA",Metropolitan,2023,11223179.0,1,
34900,"Napa, CA",Metropolitan,2024,11313745.0,1,
34940,"Naples-Marco Island, FL",Metropolitan,2019,20507135.0,1,
34940,"Naples-Marco Island, FL",Metropolitan,2020,20374334.0,1,
34940,"Naples-Marco Island, FL",Metropolitan,2021,23000217.0,1,
34940,"Naples-Marco Island, FL",Metropolitan,2022,24257787.0,1,
34940,"Naples-Marco Island, FL",Metropolitan,2023,26291544.0,1,
34940,"Naples-Marco Island, FL",Metropolitan,2024,27820258.0,1,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2019,139822929.0,14,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2020,138846617.0,14,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2021,154690139.0,14,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2022,164122429.0,14,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2023,171874871.0,14,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2024,178201103.0,14,
35020,"Natchez, MS-LA",Micropolitan,2019,1649299.0,3,
35020,"Natchez, MS-LA",Micropolitan,2020,1541484.0,3,
35020,"Natchez, MS-LA",Micropolitan,2021,1615613.0,3,
35020,"Natchez, MS-LA",Micropolitan,2022,1605046.0,3,
35020,"Natchez, MS-LA",Micropolitan,2023,1603664.0,3,
35020,"Natchez, MS-LA",Micropolitan,2024,1645685.0,3,
35060,"Natchitoches, LA",Micropolitan,2019,1427065.0,1,
35060,"Natchitoches, LA",Micropolitan,2020,1452762.0,1,
35060,"Natchitoches, LA",Micropolitan,2021,1595653.0,1,
35060,"Natchitoches, LA",Micropolitan,2022,1562756.0,1,
35060,"Natchitoches, LA",Micropolitan,2023,1511906.0,1,
35060,"Natchitoches, LA",Micropolitan,2024,1506279.0,1,
35100,"New Bern, NC",Micropolitan,2019,5463257.0,3,
35100,"New Bern, NC",Micropolitan,2020,5319171.0,3,
35100,"New Bern, NC",Micropolitan,2021,5621569.0,3,
35100,"New Bern, NC",Micropolitan,2022,5531143.0,3,
35100,"New Bern, NC",Micropolitan,2023,5645312.0,3,
35100,"New Bern, NC",Micropolitan,2024,5823532.0,3,
35140,"Newberry, SC",Micropolitan,2019,1413821.0,1,
35140,"Newberry, SC",Micropolitan,2020,1343884.0,1,
35140,"Newberry, SC",Micropolitan,2021,1407662.0,1,
35140,"Newberry, SC",Micropolitan,2022,1501360.0,1,
35140,"Newberry, SC",Micropolitan,2023,1489244.0,1,
35140,"Newberry, SC",Micropolitan,2024,1525680.0,1,
35220,"New Castle, IN",Micropolitan,2019,1363001.0,1,
35220,"New Castle, IN",Micropolitan,2020,1369859.0,1,
35220,"New Castle, IN",Micropolitan,2021,1504510.0,1,
35220,"New Castle, IN",Micropolitan,2022,1519414.0,1,
35220,"New Castle, IN",Micropolitan,2023,1525277.0,1,
35220,"New Castle, IN",Micropolitan,2024,1534673.0,1,
35300,"New Haven, CT",Metropolitan,2019,,1,incomplete_county_coverage
35300,"New Haven, CT",Metropolitan,2020,,1,incomplete_county_coverage
35300,"New Haven, CT",Metropolitan,2021,,1,incomplete_county_coverage
35300,"New Haven, CT",Metropolitan,2022,,1,incomplete_county_coverage
35300,"New Haven, CT",Metropolitan,2023,,1,incomplete_county_coverage
35300,"New Haven, CT",Metropolitan,2024,40204020.0,1,
35340,"New Iberia, LA",Micropolitan,2019,3091802.0,1,
35340,"New Iberia, LA",Micropolitan,2020,2896300.0,1,
35340,"New Iberia, LA",Micropolitan,2021,2892602.0,1,
35340,"New Iberia, LA",Micropolitan,2022,2744354.0,1,
35340,"New Iberia, LA",Micropolitan,2023,2938696.0,1,
35340,"New Iberia, LA",Micropolitan,2024,3077847.0,1,
35380,"New Orleans-Metairie, LA",Metropolitan,2019,67174425.0,7,
35380,"New Orleans-Metairie, LA",Metropolitan,2020,59130134.0,7,
35380,"New Orleans-Metairie, LA",Metropolitan,2021,65874952.0,7,
35380,"New Orleans-Metairie, LA",Metropolitan,2022,64844047.0,7,
35380,"New Orleans-Metairie, LA",Metropolitan,2023,65731557.0,7,
35380,"New Orleans-Metairie, LA",Metropolitan,2024,68150615.0,7,
35420,"New Philadelphia-Dover, OH",Micropolitan,2019,3811036.0,1,
35420,"New Philadelphia-Dover, OH",Micropolitan,2020,3699568.0,1,
35420,"New Philadelphia-Dover, OH",Micropolitan,2021,3854291.0,1,
35420,"New Philadelphia-Dover, OH",Micropolitan,2022,3709304.0,1,
35420,"New Philadelphia-Dover, OH",Micropolitan,2023,3878864.0,1,
35420,"New Philadelphia-Dover, OH",Micropolitan,2024,4033795.0,1,
35440,"Newport, OR",Micropolitan,2019,1937833.0,1,
35440,"Newport, OR",Micropolitan,2020,1921331.0,1,
35440,"Newport, OR",Micropolitan,2021,1998582.0,1,
35440,"Newport, OR",Micropolitan,2022,2016512.0,1,
35440,"Newport, OR",Micropolitan,2023,2083006.0,1,
35440,"Newport, OR",Micropolitan,2024,2128651.0,1,
35460,"Newport, TN",Micropolitan,2019,772512.0,1,
35460,"Newport, TN",Micropolitan,2020,742542.0,1,
35460,"Newport, TN",Micropolitan,2021,822701.0,1,
35460,"Newport, TN",Micropolitan,2022,844233.0,1,
35460,"Newport, TN",Micropolitan,2023,843092.0,1,
35460,"Newport, TN",Micropolitan,2024,922002.0,1,
35580,"New Ulm, MN",Micropolitan,2019,1446993.0,1,
35580,"New Ulm, MN",Micropolitan,2020,1351373.0,1,
35580,"New Ulm, MN",Micropolitan,2021,1421601.0,1,
35580,"New Ulm, MN",Micropolitan,2022,1442851.0,1,
35580,"New Ulm, MN",Micropolitan,2023,1457954.0,1,
35580,"New Ulm, MN",Micropolitan,2024,1539839.0,1,
35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan,2019,1799709881.0,22,
35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan,2020,1752587647.0,22,
35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan,2021,1843179026.0,22,
35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan,2022,1883663851.0,22,
35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan,2023,1899681538.0,22,
35620,"New York-Newark-Jersey City, NY-NJ",Metropolitan,2024,1945573585.0,22,
35660,"Niles, MI",Metropolitan,2019,7356463.0,1,
35660,"Niles, MI",Metropolitan,2020,7507501.0,1,
35660,"Niles, MI",Metropolitan,2021,7486728.0,1,
35660,"Niles, MI",Metropolitan,2022,7310996.0,1,
35660,"Niles, MI",Metropolitan,2023,7316520.0,1,
35660,"Niles, MI",Metropolitan,2024,7356445.0,1,
35700,"Nogales, AZ",Micropolitan,2019,1915298.0,1,
35700,"Nogales, AZ",Micropolitan,2020,1952446.0,1,
35700,"Nogales, AZ",Micropolitan,2021,2047296.0,1,
35700,"Nogales, AZ",Micropolitan,2022,2039172.0,1,
35700,"Nogales, AZ",Micropolitan,2023,2098884.0,1,
35700,"Nogales, AZ",Micropolitan,2024,2130410.0,1,
35740,"Norfolk, NE",Micropolitan,2019,3069752.0,3,
35740,"Norfolk, NE",Micropolitan,2020,2990847.0,3,
35740,"Norfolk, NE",Micropolitan,2021,3187720.0,3,
35740,"Norfolk, NE",Micropolitan,2022,3179484.0,3,
35740,"Norfolk, NE",Micropolitan,2023,3400178.0,3,
35740,"Norfolk, NE",Micropolitan,2024,3444682.0,3,
35820,"North Platte, NE",Micropolitan,2019,2254435.0,2,
35820,"North Platte, NE",Micropolitan,2020,2163638.0,2,
35820,"North Platte, NE",Micropolitan,2021,2289545.0,2,
35820,"North Platte, NE",Micropolitan,2022,2260573.0,2,
35820,"North Platte, NE",Micropolitan,2023,2637170.0,2,
35820,"North Platte, NE",Micropolitan,2024,2569517.0,2,
35840,"North Port-Bradenton-Sarasota, FL",Metropolitan,2019,37984360.0,2,
35840,"North Port-Bradenton-Sarasota, FL",Metropolitan,2020,38045044.0,2,
35840,"North Port-Bradenton-Sarasota, FL",Metropolitan,2021,40683545.0,2,
35840,"North Port-Bradenton-Sarasota, FL",Metropolitan,2022,43719712.0,2,
35840,"North Port-Bradenton-Sarasota, FL",Metropolitan,2023,46548127.0,2,
35840,"North Port-Bradenton-Sarasota, FL",Metropolitan,2024,48398236.0,2,
35900,"North Wilkesboro, NC",Micropolitan,2019,2391350.0,1,
35900,"North Wilkesboro, NC",Micropolitan,2020,2343223.0,1,
35900,"North Wilkesboro, NC",Micropolitan,2021,2444051.0,1,
35900,"North Wilkesboro, NC",Micropolitan,2022,2517153.0,1,
35900,"North Wilkesboro, NC",Micropolitan,2023,2420034.0,1,
35900,"North Wilkesboro, NC",Micropolitan,2024,2535014.0,1,
35940,"Norwalk, OH",Micropolitan,2019,2251954.0,1,
35940,"Norwalk, OH",Micropolitan,2020,2250882.0,1,
35940,"Norwalk, OH",Micropolitan,2021,2335669.0,1,
35940,"Norwalk, OH",Micropolitan,2022,2260395.0,1,
35940,"Norwalk, OH",Micropolitan,2023,2268716.0,1,
35940,"Norwalk, OH",Micropolitan,2024,2227477.0,1,
35980,"Norwich-New London-Willimantic, CT",Metropolitan,2019,,1,incomplete_county_coverage
35980,"Norwich-New London-Willimantic, CT",Metropolitan,2020,,1,incomplete_county_coverage
35980,"Norwich-New London-Willimantic, CT",Metropolitan,2021,,1,incomplete_county_coverage
35980,"Norwich-New London-Willimantic, CT",Metropolitan,2022,,1,incomplete_county_coverage
35980,"Norwich-New London-Willimantic, CT",Metropolitan,2023,,1,incomplete_county_coverage
35980,"Norwich-New London-Willimantic, CT",Metropolitan,2024,19316257.0,1,
36020,"Oak Harbor, WA",Micropolitan,2019,3271496.0,1,
36020,"Oak Harbor, WA",Micropolitan,2020,3325467.0,1,
36020,"Oak Harbor, WA",Micropolitan,2021,3554259.0,1,
36020,"Oak Harbor, WA",Micropolitan,2022,3507513.0,1,
36020,"Oak Harbor, WA",Micropolitan,2023,3541426.0,1,
36020,"Oak Harbor, WA",Micropolitan,2024,3623667.0,1,
36100,"Ocala, FL",Metropolitan,2019,10349644.0,1,
36100,"Ocala, FL",Metropolitan,2020,10735911.0,1,
36100,"Ocala, FL",Metropolitan,2021,11596052.0,1,
36100,"Ocala, FL",Metropolitan,2022,12089342.0,1,
36100,"Ocala, FL",Metropolitan,2023,12999067.0,1,
36100,"Ocala, FL",Metropolitan,2024,13570815.0,1,
36180,"Ocean Pines, MD",Micropolitan,2019,2835228.0,1,
36180,"Ocean Pines, MD",Micropolitan,2020,2555320.0,1,
36180,"Ocean Pines, MD",Micropolitan,2021,2910814.0,1,
36180,"Ocean Pines, MD",Micropolitan,2022,2991111.0,1,
36180,"Ocean Pines, MD",Micropolitan,2023,2976581.0,1,
36180,"Ocean Pines, MD",Micropolitan,2024,3142528.0,1,
36220,"Odessa, TX",Metropolitan,2019,12974711.0,1,
36220,"Odessa, TX",Metropolitan,2020,10974379.0,1,
36220,"Odessa, TX",Metropolitan,2021,10883278.0,1,
36220,"Odessa, TX",Metropolitan,2022,11723302.0,1,
36220,"Odessa, TX",Metropolitan,2023,13356754.0,1,
36220,"Odessa, TX",Metropolitan,2024,13751509.0,1,
36260,"Ogden, UT",Metropolitan,2019,27719810.0,3,
36260,"Ogden, UT",Metropolitan,2020,28338399.0,3,
36260,"Ogden, UT",Metropolitan,2021,30113008.0,3,
36260,"Ogden, UT",Metropolitan,2022,30431036.0,3,
36260,"Ogden, UT",Metropolitan,2023,31547114.0,3,
36260,"Ogden, UT",Metropolitan,2024,32895898.0,3,
36340,"Oil City, PA",Micropolitan,2019,1789039.0,1,
36340,"Oil City, PA",Micropolitan,2020,1631226.0,1,
36340,"Oil City, PA",Micropolitan,2021,1691982.0,1,
36340,"Oil City, PA",Micropolitan,2022,1666168.0,1,
36340,"Oil City, PA",Micropolitan,2023,1709234.0,1,
36340,"Oil City, PA",Micropolitan,2024,1687982.0,1,
36380,"Okeechobee, FL",Micropolitan,2019,1547145.0,1,
36380,"Okeechobee, FL",Micropolitan,2020,1662574.0,1,
36380,"Okeechobee, FL",Micropolitan,2021,1693516.0,1,
36380,"Okeechobee, FL",Micropolitan,2022,1873785.0,1,
36380,"Okeechobee, FL",Micropolitan,2023,2181486.0,1,
36380,"Okeechobee, FL",Micropolitan,2024,2175079.0,1,
36420,"Oklahoma City, OK",Metropolitan,2019,78331135.0,7,
36420,"Oklahoma City, OK",Metropolitan,2020,76103714.0,7,
36420,"Oklahoma City, OK",Metropolitan,2021,76866973.0,7,
36420,"Oklahoma City, OK",Metropolitan,2022,76331788.0,7,
36420,"Oklahoma City, OK",Metropolitan,2023,80947612.0,7,
36420,"Oklahoma City, OK",Metropolitan,2024,81694631.0,7,
36460,"Olean, NY",Micropolitan,2019,2893957.0,1,
36460,"Olean, NY",Micropolitan,2020,2688890.0,1,
36460,"Olean, NY",Micropolitan,2021,2791441.0,1,
36460,"Olean, NY",Micropolitan,2022,2821143.0,1,
36460,"Olean, NY",Micropolitan,2023,2921321.0,1,
36460,"Olean, NY",Micropolitan,2024,2990123.0,1,
36500,"Olympia-Lacey-Tumwater, WA",Metropolitan,2019,14069568.0,1,
36500,"Olympia-Lacey-Tumwater, WA",Metropolitan,2020,13769883.0,1,
36500,"Olympia-Lacey-Tumwater, WA",Metropolitan,2021,14783671.0,1,
36500,"Olympia-Lacey-Tumwater, WA",Metropolitan,2022,15824866.0,1,
36500,"Olympia-Lacey-Tumwater, WA",Metropolitan,2023,16063896.0,1,
36500,"Olympia-Lacey-Tumwater, WA",Metropolitan,2024,16900081.0,1,
36540,"Omaha, NE-IA",Metropolitan,2019,66420653.0,8,
36540,"Omaha, NE-IA",Metropolitan,2020,65147623.0,8,
36540,"Omaha, NE-IA",Metropolitan,2021,68911768.0,8,
36540,"Omaha, NE-IA",Metropolitan,2022,74389185.0,8,
36540,"Omaha, NE-IA",Metropolitan,2023,77634052.0,8,
36540,"Omaha, NE-IA",Metropolitan,2024,78643320.0,8,
36580,"Oneonta, NY",Micropolitan,2019,2675228.0,1,
36580,"Oneonta, NY",Micropolitan,2020,2617924.0,1,
36580,"Oneonta, NY",Micropolitan,2021,2650311.0,1,
36580,"Oneonta, NY",Micropolitan,2022,2640189.0,1,
36580,"Oneonta, NY",Micropolitan,2023,2655421.0,1,
36580,"Oneonta, NY",Micropolitan,2024,2745800.0,1,
36620,"Ontario, OR-ID",Micropolitan,2019,2087791.0,2,
36620,"Ontario, OR-ID",Micropolitan,2020,2081994.0,2,
36620,"Ontario, OR-ID",Micropolitan,2021,2075503.0,2,
36620,"Ontario, OR-ID",Micropolitan,2022,2102482.0,2,
36620,"Ontario, OR-ID",Micropolitan,2023,2117474.0,2,
36620,"Ontario, OR-ID",Micropolitan,2024,2179881.0,2,
36660,"Opelousas, LA",Micropolitan,2019,2467271.0,1,
36660,"Opelousas, LA",Micropolitan,2020,2326919.0,1,
36660,"Opelousas, LA",Micropolitan,2021,2436620.0,1,
36660,"Opelousas, LA",Micropolitan,2022,2297752.0,1,
36660,"Opelousas, LA",Micropolitan,2023,2375071.0,1,
36660,"Opelousas, LA",Micropolitan,2024,2427958.0,1,
36700,"Orangeburg, SC",Micropolitan,2019,2843820.0,1,
36700,"Orangeburg, SC",Micropolitan,2020,2704860.0,1,
36700,"Orangeburg, SC",Micropolitan,2021,2807286.0,1,
36700,"Orangeburg, SC",Micropolitan,2022,2895498.0,1,
36700,"Orangeburg, SC",Micropolitan,2023,2835130.0,1,
36700,"Orangeburg, SC",Micropolitan,2024,3075936.0,1,
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan,2019,146782593.0,4,
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan,2020,140497265.0,4,
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan,2021,157117451.0,4,
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan,2022,167998465.0,4,
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan,2023,176318486.0,4,
36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan,2024,182500631.0,4,
36780,"Oshkosh-Neenah, WI",Metropolitan,2019,10844062.0,1,
36780,"Oshkosh-Neenah, WI",Metropolitan,2020,10708853.0,1,
36780,"Oshkosh-Neenah, WI",Metropolitan,2021,10967095.0,1,
36780,"Oshkosh-Neenah, WI",Metropolitan,2022,10917842.0,1,
36780,"Oshkosh-Neenah, WI",Metropolitan,2023,10850782.0,1,
36780,"Oshkosh-Neenah, WI",Metropolitan,2024,11107020.0,1,
36820,"Oskaloosa, IA",Micropolitan,2019,870577.0,1,
36820,"Oskaloosa, IA",Micropolitan,2020,820083.0,1,
36820,"Oskaloosa, IA",Micropolitan,2021,894066.0,1,
36820,"Oskaloosa, IA",Micropolitan,2022,899793.0,1,
36820,"Oskaloosa, IA",Micropolitan,2023,854821.0,1,
36820,"Oskaloosa, IA",Micropolitan,2024,873915.0,1,
36830,"Othello, WA",Micropolitan,2019,886408.0,1,
36830,"Othello, WA",Micropolitan,2020,904059.0,1,
36830,"Othello, WA",Micropolitan,2021,854276.0,1,
36830,"Othello, WA",Micropolitan,2022,1074347.0,1,
36830,"Othello, WA",Micropolitan,2023,887006.0,1,
36830,"Othello, WA",Micropolitan,2024,1097173.0,1,
36837,"Ottawa, IL",Micropolitan,2019,7356168.0,3,
36837,"Ottawa, IL",Micropolitan,2020,7097555.0,3,
36837,"Ottawa, IL",Micropolitan,2021,7362793.0,3,
36837,"Ottawa, IL",Micropolitan,2022,7366898.0,3,
36837,"Ottawa, IL",Micropolitan,2023,7368458.0,3,
36837,"Ottawa, IL",Micropolitan,2024,7316887.0,3,
36840,"Ottawa, KS",Micropolitan,2019,900359.0,1,
36840,"Ottawa, KS",Micropolitan,2020,873622.0,1,
36840,"Ottawa, KS",Micropolitan,2021,899313.0,1,
36840,"Ottawa, KS",Micropolitan,2022,860676.0,1,
36840,"Ottawa, KS",Micropolitan,2023,866831.0,1,
36840,"Ottawa, KS",Micropolitan,2024,855043.0,1,
36900,"Ottumwa, IA",Micropolitan,2019,1643259.0,1,
36900,"Ottumwa, IA",Micropolitan,2020,1618427.0,1,
36900,"Ottumwa, IA",Micropolitan,2021,1758331.0,1,
36900,"Ottumwa, IA",Micropolitan,2022,1748943.0,1,
36900,"Ottumwa, IA",Micropolitan,2023,1691547.0,1,
36900,"Ottumwa, IA",Micropolitan,2024,1648497.0,1,
36940,"Owatonna, MN",Micropolitan,2019,2282133.0,1,
36940,"Owatonna, MN",Micropolitan,2020,2143115.0,1,
36940,"Owatonna, MN",Micropolitan,2021,2239876.0,1,
36940,"Owatonna, MN",Micropolitan,2022,2186845.0,1,
36940,"Owatonna, MN",Micropolitan,2023,2142544.0,1,
36940,"Owatonna, MN",Micropolitan,2024,2191557.0,1,
36980,"Owensboro, KY",Metropolitan,2019,4936851.0,2,
36980,"Owensboro, KY",Metropolitan,2020,4819722.0,2,
36980,"Owensboro, KY",Metropolitan,2021,4816776.0,2,
36980,"Owensboro, KY",Metropolitan,2022,4839031.0,2,
36980,"Owensboro, KY",Metropolitan,2023,4941958.0,2,
36980,"Owensboro, KY",Metropolitan,2024,5019501.0,2,
